Salary,Salary Range,yrs of experience,Available_Budget_Salary_Alignment,Available_Budget_Salary_increase,err,err_YOE,Normalize Err,Normalize Err_YOE,Total Salary increase,new Salary
81118.79390313248,83221,14,550.1239621562836,720.0,2102.2060968675214,29430.8853561453,0.08856171152103447,0.12245488663424899,1270.1239621562836,82388.91786528876
80431.0,80466,3,0.0,720.0,35.0,105.0,0.0014744795516743016,0.0004368799287212536,720.0,81151.0
62752.258755937335,81240,13,4492.462304092495,720.0,18487.741244062665,240340.63617281464,0.7788513263147432,1.0,5212.462304092495,67964.72106002983
81422.0,82771,3,0.0,720.0,1349.0,4047.0,0.056830654720246655,0.01683860068128489,720.0,82142.0
74768.05468602742,83205,15,2365.558695458689,720.0,8436.945313972581,126554.17970958872,0.35543152411562545,0.5265617239133508,3085.558695458689,77853.61338148611
69939.95873753556,78041,5,757.125866750034,720.0,8101.041262464438,40505.20631232219,0.34128056253638805,0.16853249187206656,1477.125866750034,71417.0846042856
76961.0,78288,8,0.0,720.0,1327.0,10616.0,0.05590383900205138,0.04417064117433169,720.0,77681.0
65195.788121765305,83834,4,1393.546519839484,720.0,18638.211878234695,74552.84751293878,0.7851903512637182,0.310196597213516,2113.546519839484,67309.33464160479
65620.27481322986,79416,13,3352.3173296839655,720.0,13795.725186770142,179344.42742801184,0.5811861339545917,0.7462093397267033,4072.3173296839655,69692.59214291383
75606.0,82371,5,632.2590297491975,720.0,6765.0,33825.0,0.28499583334504713,0.1407377484666324,1352.2590297491975,76958.2590297492
73172.42202849132,84166,11,2260.419168044953,720.0,10993.577971508683,120929.35768659551,0.4631373119636172,0.5031581825373983,2980.419168044953,76152.84119653628
63399.6441655518,79400,3,897.2389761002335,720.0,16000.3558344482,48001.0675033446,0.6740627856401851,0.1997209804705264,1617.2389761002335,65016.88314165203
67231.73430873708,77130,15,2775.285082996746,720.0,9898.265691262917,148473.98536894377,0.41699401025161337,0.6177648013804248,3495.285082996746,70727.01939173383
72220.71192341704,81615,6,1053.5917453631573,720.0,9394.288076582961,56365.72845949777,0.39576244775597946,0.2345243374448278,1773.5917453631573,73994.3036687802
63320.79775671958,77247,9,2342.7850425971383,720.0,13926.202243280422,125335.8201895238,0.5866828697199363,0.5214924208630383,3062.7850425971383,66383.58279931672
77095.0,79730,7,0.0,720.0,2635.0,18445.0,0.11100724624747957,0.07674524081203354,720.0,77815.0
66105.20411778873,81782,6,1758.1899342018826,720.0,15676.79588221127,94060.77529326762,0.660431856116926,0.3913644267198915,2478.1899342018824,68583.39405199062
69798.48479788365,84851,13,3657.7133049719646,720.0,15052.515202116352,195682.69762751256,0.6341321676224894,0.8141889808713363,4377.713304971965,74176.19810285562
83481.0,77538,3,0.0,720.0,-5943.0,-17829.0,-0.2503666278742964,-0.07418221189686885,720.0,84201.0
71609.86655713292,78800,7,940.7889892233787,720.0,7190.133442867082,50330.93410006957,0.30290584958048733,0.20941499906773814,1660.7889892233788,73270.6555463563
84314.0,76276,7,0.0,720.0,-8038.0,-56266.0,-0.338624761038801,-0.23410939113742907,720.0,85034.0
59833.68833481288,82054,6,2492.060788320351,720.0,22220.311665187117,133321.8699911227,0.9360970052042387,0.5547204672257706,3212.060788320351,63045.74912313323
61014.594380526374,81462,7,2675.429352993253,720.0,20447.405619473626,143131.83933631537,0.8614080420201162,0.5955374073046797,3395.429352993253,64410.02373351963
69639.91746481137,84019,6,1612.6482966531257,720.0,14379.08253518863,86274.49521113178,0.6057618048563632,0.3589675744600132,2332.6482966531257,71972.5657614645
75929.0,76267,14,0.0,720.0,338.0,4732.0,0.014239259670454684,0.019688722121037828,720.0,76649.0
77014.0,77274,13,0.0,720.0,260.0,3380.0,0.010953276669580526,0.014063372943598449,720.0,77734.0
84152.0,77907,11,0.0,720.0,-6245.0,-68695.0,-0.2630892800058861,-0.28582349241434774,720.0,84872.0
70274.34500988948,75048,14,1249.2124349938113,720.0,4773.654990110517,66831.16986154724,0.20110447627616995,0.27806854024257854,1969.2124349938113,72243.55744488329
62539.1738557456,84208,8,3240.2805011134565,720.0,21668.826144254403,173350.60915403522,0.9128640302425319,0.7212704930571504,3960.2805011134565,66499.45435685906
61324.61258250053,75392,8,2103.5879307480936,720.0,14067.38741749947,112539.09933999577,0.5926307169309523,0.46824832093344215,2823.5879307480936,64148.20051324862
63928.352219729044,79811,15,4453.191785100825,720.0,15882.647780270956,238239.71670406434,0.6691039822415645,0.9912585757356502,5173.191785100825,69101.54400482986
81089.0,75752,9,0.0,720.0,-5337.0,-48033.0,-0.22483706763673564,-0.19985384396445688,720.0,81809.0
79420.0,79348,14,0.0,720.0,-72.0,-1008.0,-0.003033215077729992,-0.004194047315724034,720.0,80140.0
65183.97992838434,80619,6,1731.0742021532785,720.0,15435.020071615661,92610.12042969397,0.6502463278651345,0.38532859821134674,2451.0742021532787,67635.05413053761
80681.64194563203,82223,14,0.0,720.0,1541.358054367971,21579.012761151593,0.06493431237068742,0.08978511959016124,720.0,81401.64194563203
83359.0,80362,12,0.0,720.0,-2997.0,-35964.0,-0.1262575776105109,-0.14963761672886822,720.0,84079.0
73717.24848882483,83955,5,956.8234792711004,720.0,10237.75151117517,51188.757555875854,0.43129586452429913,0.2129841976413388,1676.8234792711005,75394.07196809593
70670.89302517439,83936,9,2231.5699331501255,720.0,13265.106974825612,119385.96277343051,0.5588322567186434,0.49673648482642435,2951.5699331501255,73622.46295832451
58366.485044117566,81285,4,1713.5772983649608,720.0,22918.514955882434,91674.05982352974,0.9655109044911516,0.3814338735361105,2433.577298364961,60800.062342482524
76886.71542330596,83209,11,1299.9419552061438,720.0,6322.2845766940445,69545.13034363449,0.26634512366289104,0.28936068178511737,2019.9419552061438,78906.6573785121
81443.0,80274,11,0.0,720.0,-1169.0,-12859.0,-0.049247617025921675,-0.053503228604062855,720.0,82163.0
84528.0,83186,13,0.0,720.0,-1342.0,-17446.0,-0.056535758809911796,-0.07258864034734276,720.0,85248.0
61216.32411802023,80896,7,2574.976184846548,720.0,19679.67588197977,137757.7311738584,0.8290651334730599,0.5731770264384464,3294.976184846548,64511.30030286678
82506.0,77097,10,0.0,720.0,-5409.0,-54090.0,-0.22787028271446563,-0.22505557470983434,720.0,83226.0
71389.00039131725,81478,4,754.3368637074097,720.0,10088.999608682745,40355.99843473098,0.4250292462815068,0.16791167352038372,1474.3368637074097,72863.33725502467
79354.0,81743,9,0.0,720.0,2389.0,21501.0,0.10064376139856876,0.08946052711843498,720.0,80074.0
72136.38478718983,81825,13,2354.302672663436,720.0,9688.615212810168,125951.99776653218,0.40816185758083295,0.5240561886337339,3074.302672663436,75210.68745985327
63445.41303595502,79573,12,3617.494451825415,720.0,16127.586964044982,193531.04356853978,0.6794227770380958,0.805236462091176,4337.494451825415,67782.90748778044
59727.22189424648,76099,4,1224.089228725839,720.0,16371.778105753518,65487.11242301407,0.6897100583280741,0.27247623816692484,1944.089228725839,61671.31112297232
66814.11048300125,81654,11,3051.269641496884,720.0,14839.889516998752,163238.78468698627,0.6251746754834425,0.6791976058913773,3771.269641496884,70585.38012449813
76214.61887146208,82045,9,980.8366604161639,720.0,5830.38112853792,52473.43015684128,0.24562222149991145,0.2183294135874333,1700.8366604161638,77915.45553187825
70433.95664901947,84528,14,3688.254440226965,720.0,14094.04335098053,197316.60691372742,0.5937536777551984,0.8209872872760843,4408.254440226965,74842.21108924644
75986.0,77392,13,0.0,720.0,1406.0,18278.0,0.05923194999011623,0.07605039368730546,720.0,76706.0
84405.0,83520,6,0.0,720.0,-885.0,-5310.0,-0.03728326866376448,-0.02209364210961768,720.0,85125.0
58753.22539071548,78020,5,1800.6788205266378,720.0,19266.77460928452,96333.8730464226,0.811670433945933,0.4008222437139371,2520.6788205266375,61273.904211242116
62242.46914072124,75348,4,979.8776319805772,720.0,13105.530859278762,52422.12343711505,0.552109636166945,0.2181159385773674,1699.8776319805772,63942.346772701814
71905.5074704766,81388,15,2658.710211228594,720.0,9482.492529523399,142237.387942851,0.39947832381961645,0.5918158086282861,3378.710211228594,75284.2176817052
64580.711463701475,79298,5,1375.48241988161,720.0,14717.288536298525,73586.44268149263,0.6200097429389368,0.30617561746229627,2095.48241988161,66676.19388358308
73765.39826402458,81097,5,685.2138063703401,720.0,7331.601735975419,36658.00867987709,0.30886562402044476,0.15252522113455047,1405.21380637034,75170.61207039493
78753.04323273039,84797,15,1694.6103066607463,720.0,6043.956767269614,90659.35150904421,0.2546197332726446,0.3772119145255839,2414.6103066607466,81167.65353939113
71086.34887715624,84574,11,2773.2322642357303,720.0,13487.65112284376,148364.16235128135,0.5682075937357159,0.6173078540268219,3493.2322642357303,74579.58114139197
85195.0,79951,14,0.0,720.0,-5244.0,-73416.0,-0.22091916482800109,-0.3054664461619005,720.0,85915.0
66048.6009992467,80344,10,2672.10498214159,720.0,14295.3990007533,142953.990007533,0.6022363859895995,0.5947974187134267,3392.10498214159,69440.7059813883
65868.61647028678,80385,11,2984.7527043784426,720.0,14516.383529713217,159680.2188268454,0.6115460193949646,0.6643912630406323,3704.7527043784426,69573.36917466522
80122.0,79554,5,0.0,720.0,-568.0,-2840.0,-0.02392869672431438,-0.01181656188160343,720.0,80842.0
79017.0,84403,3,0.0,720.0,5386.0,16158.0,0.22690133900907966,0.06722957988836205,720.0,79737.0
59860.18663347069,75780,12,3570.8898458217755,720.0,15919.813366529313,191037.76039835176,0.6706696935833913,0.7948625061514271,4290.889845821775,64151.07647929246
60339.99094248531,83336,6,2579.057095309623,720.0,22996.00905751469,137976.05434508814,0.9687755750120697,0.5740854170240183,3299.057095309623,63639.048037794935
67214.32936101378,76586,15,2627.6378648933355,720.0,9371.670638986223,140575.05958479334,0.3948096206346178,0.584899257251338,3347.6378648933355,70561.96722590711
66536.17939285187,76027,4,709.6120654662722,720.0,9490.820607148125,37963.2824285925,0.399829168967114,0.1579561535374125,1429.6120654662723,67965.79145831814
85495.0,83684,11,0.0,720.0,-1811.0,-19921.0,-0.07629378480234743,-0.0828865243814866,720.0,86215.0
78148.78149278523,83722,8,833.3996099812284,720.0,5573.2185072147695,44585.748057718156,0.2347884778828844,0.18551065174704456,1553.3996099812284,79702.18110276645
80022.0,79722,15,0.0,720.0,-300.0,-4500.0,-0.0126383961572083,-0.018723425516625154,720.0,80742.0
78772.0,77768,7,0.0,720.0,-1004.0,-7028.0,-0.04229649913945711,-0.02924182989574257,720.0,79492.0
61589.63213284215,75661,6,1578.1373649549018,720.0,14071.367867157853,84428.20720294712,0.5927984052631738,0.3512856109036835,2298.137364954902,63887.769497797046
81083.0,80602,6,0.0,720.0,-481.0,-2886.0,-0.02026356183872397,-0.012007956897995598,720.0,81803.0
77182.0,75369,4,0.0,720.0,-1813.0,-7252.0,-0.07637804077672883,-0.030173840410347912,720.0,77902.0
79107.0,80523,4,0.0,720.0,1416.0,5664.0,0.05965322986202317,0.023566551583592193,720.0,79827.0
61532.69650170266,78306,14,4389.387031406124,720.0,16773.30349829734,234826.24897616275,0.7066255149218987,0.9770559515674793,5109.387031406124,66642.08353310879
